6321744,-4946308,-5021609,5151139,-12604380,-8681798,-7328001,-1870703,22656750,10034814,5316838,11364213,32169258,-16075029,16715583,-29735962,-30539135,15788894,-5885343,3677313,-57261641,-1465444,36241544,19891986,-4871658,7589065,-74819123,-13690196,12804796,27519449,44953618,14613422,-30572490,-11016353,1795438,12647845,-347327,-16815665,-21608191,-28945544,-46165752,2080532,-38446405,20802957,62732742,-39630262,45837211,27789123,48437599,46601382,52336638,10522316,-2735684,-52901426,-3408157,-35171202,-25188548,17830930,34766732,-735764,-17497147,-30578336,-61862845,37778114,-24444280,-150384414,93914937,-16211120,141559361,-27872058,264859844,1968850238,-404759047,-244165049,78725075,105874455,171059210,61973828,9088782,-9683302,
3617797,-5969902,673412,-1934466,6426321,168098,-8822798,1339657,9738799,-10979884,-10196963,6380631,20609396,-7345519,-14976664,12524767,-3285343,17131104,13746909,7493102,-11288330,-19193938,14962333,-7228543,25886288,-12113023,-4027761,-5796428,-4470275,10329055,1680214,2375344,1097476,-22987137,1065297,-4978257,9314448,21912191,-26235794,18229647,-27650803,19736941,6104330,10160334,7528601,-13230837,2740235,-12959375,24648749,-26353201,16936892,-13263351,-24656278,18995070,-55655970,-19807877,-14655699,9354876,41824318,-32709964,-84794433,12435970,90567529,-35156711,-32632821,-94189730,3481323,-85202836,381115880,233850446,15410726,395074580,1913018275,311267481,-125629194,164582478,257768818,-134460130,-18327103,21142183,
-2399867,2284109,-4432560,6890942,4820707,2668128,3235624,-1756400,-8535885,-4419625,17829389,2930839,-12310200,4801309,30212429,-15832323,21254841,-13030193,-17417292,-3219350,18361742,27248109,-17825492,10725921,-31113575,32563573,15107112,10203030,-698172,-14189389,-11345217,-15306270,-8722110,34817957,2607019,-526143,-8247879,-30046186,43940581,-805560,21359775,-37038309,-23029537,13677879,-25643526,7202512,-22294802,6123998,-42549052,24393073,-33468852,15032885,37931466,-5916982,52442765,10278988,-31065183,34894935,-22050843,51423537,16905201,-55443137,-17503517,71665827,-93722086,-67175785,-26589958,-124662207,121687353,60467931,221199565,-256198305,319514945,-2003320937,-35990384,59513488,178572620,-8249420,93286239,13081306,
1243239,-7170053,-3852284,613307,-1636390,3536464,16107738,-9406827,21462513,-2694712,14225032,-12891442,19560828,-22840752,24333585,-14481806,2501942,10210599,-20420814,3194393,-35332726,35051770,8873892,29097754,-38388016,22093179,-39363729,4420866,-27812,12629181,28365703,925139,-41217890,22972106,-82898,2083255,-805510,-37326183,42188844,-38321809,-13711927,-25814309,-46083048,41825240,21724709,-20907339,9846666,49433625,13674636,38872166,8074622,25521123,37263454,-18919720,60946737,-81472811,-16461431,4861560,3774386,43085341,44398268,-59381262,-72861687,74482771,-92097316,-24109649,2868321,17040352,12667447,126300925,100216548,-139826516,83759634,54351882,1905902457,692564305,55061659,98412281,159418807,-106937567,
-1492240,310794,-1917963,-5662139,14422997,4658716,6764505,-10388386,-12852658,-13750996,-8345890,-9797146,-11917387,10468621,5908481,20800810,15026806,-5562141,132498,1702643,35294371,11220751,-23468280,-3063878,-15580847,8447197,43779205,8178222,-7509632,-12140643,-30434706,-10701714,24532602,12567556,-256313,-5798231,-1603391,11700252,19566955,7439672,32270338,-18507053,10121019,-4729269,-36956409,20539327,-19784759,-3849257,-47427935,-8447055,-32598468,-12076402,7326382,13262861,-1240716,-6469288,-58308773,-51130325,-24217065,-5699591,3776858,-5407107,-790839,61116364,-17366903,-6081813,-23875860,1299225,-95661348,-140286709,150793413,-116229354,-171205131,61929669,-716566662,1910778178,-99184367,2380402,8884325,-62713939,
-4252173,-2913714,5115697,-504700,2091768,10584913,-1478471,8048685,6810244,-2354847,-2835185,823958,-8493253,-8178182,-17670309,8452150,10523552,-3680378,8664873,-6227916,15114743,-12690463,-135323,-11746345,16863369,-19357106,9039668,-2723512,-1915585,-3645531,5493283,-6172994,10757633,-8688934,-3203437,-5108532,2463173,10471942,-7699133,15433320,2494476,4084681,23895232,-19395190,-8364000,7024962,6292431,-17394125,-11718625,-28664275,-22038003,-6792717,-24678841,24364480,3552762,2491969,66692590,-9479545,-48445521,-19699625,-13067218,14653987,48834881,-241687,38924005,-68033088,67626139,-12398604,47618223,25690601,69332754,230057475,297597417,-179607105,99785457,-23125961,-1996731041,202041609,-148622524,105583193,
3326441,-6379521,1762340,-7311996,-454369,435611,-6986563,-2725074,16849701,-2296308,-22757873,1805453,17971985,-13518787,-25235311,18314850,-18570257,8900605,16148116,-3252356,-21989793,-24995715,33794910,-4506001,28807758,-24828989,-20048493,-15665584,11446961,12769645,18135928,-2697839,-2670512,-42459097,378669,-1839307,9868846,23831911,-47973331,4962068,-26182209,17611484,8828438,-36994713,24341159,-17996110,18128887,-49108201,28963495,-6802127,44629252,5116479,-20878788,4268982,-47590744,6440760,50972711,-60614486,31972781,35766656,-46205808,13764596,24544552,-38146004,92803059,46732049,61030421,-43222641,11512213,-56188854,-12994979,-60509350,141469623,33054257,-107901069,-17510562,232745475,2007915041,-78744132,-28058224,
174412,5272518,63425,-1815025,13004246,-2640462,-13545818,1105652,-25115959,-12165171,-14386814,11138310,-13858273,22866106,-11741703,24693880,14122775,-6050685,17683664,-8165415,36354205,-19115200,-15709469,-21487310,25894087,-3062486,63157477,-7361070,1354395,-11898651,-39342939,-3049853,31412429,-4686743,-979489,-13415962,6951205,30902574,-2501582,41057383,27406088,-7034159,18070944,-22119706,-41674782,24260457,-22122053,-70931853,-904417,-51723607,-19480251,-34836258,8022641,16282781,-21636709,35740424,22911781,-57154301,21203207,-20714460,32791798,89464698,-5918240,13775,34489202,-18518015,114903627,-76288945,-27718823,1554832,14658706,34404330,31664115,102566660,-159008521,-75156702,-156399822,77902944,2026229527,65865227,
-930445,-1982869,-3460389,-2730982,6961795,4402343,5640915,-9834235,144498,-7954872,-3092286,-6130669,-2460309,-2087051,12998587,6035938,8557978,-4767130,-14232354,3649848,13713688,13625402,-3924516,4772710,-18614251,12634170,11688549,10951387,3846860,-6326805,-726798,-3479262,-6852094,3693991,3238070,-7901097,1245920,-6007440,10406194,3897104,13445780,-15366724,6761363,-16497671,-14247662,8293665,-5110100,6257404,-26081054,25556837,-23022966,-3002170,36468158,27720007,-12044043,-13320255,-7100988,50921087,-7924396,22028965,-20352030,30147615,-92632530,-26846891,8725879,-46930118,-9161346,88324033,44332240,-28768611,10983222,-28266386,-58880921,20239019,110490972,111116355,137768269,26025107,-32111099,1996895015,
3694833,178367,-4519506,1865910,461828,-6474286,-841394,-5397553,-1444805,-846862,3621600,2062608,8835237,2588121,15046094,-7871518,-6104051,1260932,-11908598,-1740361,-14496062,11161171,6634836,12040510,-8095179,14750849,-9843621,-29647,8309452,9100864,6426709,2333900,-7656874,15712584,-585492,2564194,907500,-9706679,13820782,-11655278,-7862449,-6178666,-17820301,6894683,3680566,-8920542,3912346,734736,-5712761,-2230512,7935022,14128757,26273848,-53097259,-5229541,-13301459,3199078,10601349,-14336414,26767278,22073133,52134400,-26361675,68493307,-4664407,-1540423,-32113193,-15315456,23614639,-64507554,-38677840,4833367,-88113513,56893964,41509888,46346367,210390077,-8165385,48765186,-48803983,
1426658,-3927298,1782300,-4867687,-6076740,238171,-11871135,1053285,13732945,5381533,-20016810,6961042,12031803,-8667235,-26278332,12116191,-25315266,8322974,21997551,1079607,-13130366,-29876562,26089953,-9858762,37076714,-22012486,-25200473,-17500411,5376804,9706704,23292933,4332472,5858080,-35916312,1229045,1556755,5355589,24551937,-55791213,7952514,-28856280,22052828,13552076,-8982422,27405406,-10722753,28067410,-31283425,36591357,-47514253,14935498,10712808,-23353493,13328963,-47306209,-8311647,33176989,-36335273,60980217,-20685338,-42117760,-8238465,30423860,-22274739,49141428,19607885,17550775,-49166522,-88766423,53838584,71432267,-39773650,-8073463,-45300725,-25398055,-14110270,-56456912,178778138,-28232726,210820785,
